date,real,nominal
1990.06,91.32678617690868,951.8045019269421
1990.07,91.31000201221497,955.2925093632275
1990.08,85.38802935758753,901.5572468082155
1990.09,82.54298812619129,878.8030148229691
1990.10,81.87120466981463,876.9056636609557
1990.11,84.10718936000438,902.8792294829282
1990.12,87.12225324416448,935.2455298822933
1991.01,86.45830874404834,933.6674626000631
1991.02,92.9900910479837,1005.6966274761544
1991.03,94.55868452093284,1024.1784155627693
1991.04,96.31121498779459,1044.7057423096066
1991.05,95.98861681475279,1044.2869521414314
1991.06,95.80431289463428,1045.3564361096724
1991.07,96.40640966101228,1053.4730877259417
1991.08,98.80979627085958,1082.9069271511626
1991.09,98.65255584354782,1085.9326256495287
1991.10,99.01079620217763,1091.4647500156807
1991.11,99.11047696263722,1095.7442803058066
1991.12,100.55218136268923,1112.4901933580677
1992.01,105.24886120631663,1166.1422024499016
1992.02,103.91785448669077,1155.5635396012203
1992.03,102.4195773115996,1144.6547747448776
1992.04,102.7815660575094,1150.3496557796807
1992.05,104.49902309308982,1171.2485472194976
1992.06,103.62873063600432,1165.651215014429
1992.07,105.9861436015558,1194.719199854996
1992.08,107.23751686513094,1212.2666867832768
1992.09,107.92293195587627,1223.4784545429566
1992.10,106.481861041853,1211.4131743986982
1992.11,107.40543776301331,1223.6438803183974
1992.12,110.25040060981462,1255.1712997638315
1993.01,110.59297463776431,1265.2824774285364
1993.02,112.73111821959753,1294.2669977419173
1993.03,114.98524251228628,1324.7592909568784
1993.04,114.11823616981508,1318.4327160709972
1993.05,114.3762476200468,1323.2488749125514
1993.06,115.33264194998151,1336.1642953922928
1993.07,116.25566224579734,1346.8577707375161
1993.08,117.80850246052205,1368.628646578636
1993.09,120.06879903679226,1397.7773790255605
1993.10,120.71184645649805,1411.0742720964236
1993.11,119.1045284692326,1393.240937114807
1993.12,119.72237351705837,1400.4682610838254
1994.01,120.9406011368967,1418.5998976769179
1994.02,119.93446248998043,1411.609380074693
1994.03,117.03483447348344,1382.1761152604367
1994.04,113.11837351056352,1337.7380005938276
1994.05,113.47167285078831,1342.8265098060383
1994.06,114.36301488855395,1357.9623837072468
1994.07,113.3556662711162,1349.6388262775645
1994.08,115.65581267312007,1382.5923883941723
1994.09,115.71737189684836,1387.0419231310734
1994.10,114.86945320808923,1377.7999830201343
1994.11,114.15532285406528,1371.0661085406728
1994.12,113.72353790577733,1365.880141789633
1995.01,115.32415254700709,1390.6558950017024
1995.02,118.81834180304361,1438.510895278684
1995.03,121.4442491351856,1475.1740289974396
1995.04,124.22907836376157,1513.9846283822299
1995.05,128.28642323310567,1566.519400493642
1995.06,132.44679213510312,1620.510004028567
1995.07,135.3425582323207,1655.9402160723657
1995.08,135.069296983963,1656.9314963830475
1995.09,139.43347879850376,1713.8241442913022
1995.10,140.53805393841776,1733.038582934516
1995.11,143.5515709662991,1769.0479064067968
1995.12,148.05804660041804,1823.3952691198847
1996.01,147.88773505302038,1831.9764320048562
1996.02,152.08994739584716,1890.1329630203363
1996.03,149.71634591649945,1870.2439566013581
1996.04,148.8523749711194,1866.6168200980446
1996.05,150.7557981218623,1894.1144208798469
1996.06,151.98987438157633,1910.8389320189908
1996.07,147.59776131291665,1859.1732043561879
1996.08,151.55430536055576,1912.6584768151279
1996.09,153.15682735341545,1939.0266981303666
1996.10,158.5720824832863,2013.9471665674173
1996.11,165.71437156005777,2108.6465311781267
1996.12,167.3670521147418,2129.67620462149
1997.01,169.0945793518017,2158.4415568506847
1997.02,174.444035387192,2233.723638740292
1997.03,172.51726378575074,2214.588154806601
1997.04,167.6645403382812,2154.984560601557
1997.05,179.3002424255036,2303.099161968814
1997.06,187.38540070427212,2409.959269880199
1997.07,196.82445911925936,2534.51305181514
1997.08,197.02962335317568,2541.89730205012
1997.09,198.88388912432413,2572.2019906104233
1997.10,201.71190993146627,2615.2506977048542
1997.11,200.25954950221262,2594.813747256061
1997.12,205.23895454787407,2656.039868836231
1998.01,207.2317958199451,2686.817544828562
1998.02,214.56481981949878,2787.056632894284
1998.03,221.50091489062356,2882.483320168525
1998.04,226.91487461324004,2958.3990844804885
1998.05,226.31779444305357,2956.0619498220167
1998.06,227.11606345327345,2970.132917968198
1998.07,234.78668443494144,3074.2136457699944
1998.08,222.26356285624615,2913.8068005686746
1998.09,218.10728925944045,2862.819113673673
1998.10,221.76099580281766,2917.8935216058635
1998.11,232.0012325355451,3052.632817458889
1998.12,240.05057747688807,3156.6187892857906
1999.01,246.5604974425396,3250.135666841561
1999.02,244.71704957578322,3229.762285217934
1999.03,247.98043157406278,3282.7800413105288
1999.04,254.64394272068557,3395.508312812184
1999.05,253.31607496293668,3377.8020757755658
1999.06,251.10678511930973,3348.342659033515
1999.07,260.5700270209172,3484.9815759720223
1999.08,250.92446646175335,3364.030215153449
1999.09,248.66751746060913,3349.7329358128554
1999.10,245.202955483898,3308.964596928632
1999.11,260.1098343951876,3512.216810135724
1999.12,266.51456654408753,3598.698768690221
2000.01,263.1661894233505,3564.043228319908
2000.02,259.05091692170095,3529.0941795496146
2000.03,265.4307851202784,3645.8221625569495
2000.04,270.2564018697951,3714.272663300824
2000.05,262.33075372842086,3609.5558010263994
2000.06,269.10417749644375,3722.186501240547
2000.07,270.7974290770742,3754.2976678172963
2000.08,274.7354845737734,3808.8943182263574
2000.09,272.5141793375699,3797.7760493384485
2000.10,265.6546827568843,3708.5757367785263
2000.11,265.52385779471933,3708.8797181465634
2000.12,268.3593465766992,3746.333213944792
2001.01,268.5275931085778,3772.380522666943
2001.02,265.05659854599094,3738.504603453559
2001.03,253.76543799931756,3587.3917498878145
2001.04,250.80707160165366,3559.656070103396
2001.05,254.5494094885148,3629.108481212759
2001.06,252.47885716895667,3605.665601216915
2001.07,250.99738991714298,3574.439834527766
2001.08,252.49875930455414,3595.820752259511
2001.09,244.92964399941184,3503.750099144774
2001.10,250.46813049023535,3570.9217258138196
2001.11,252.6939745746347,3596.5734213022442
2001.12,248.86620138458693,3528.1163354511264
2002.01,248.66881097799433,3533.298325391421
2002.02,244.32022250766022,3485.2312584338615
2002.03,246.2622084293355,3532.691496129224
2002.04,240.478445075757,3469.015746118381
2002.05,237.60271687428713,3427.532001455471
2002.06,233.06952114183036,3364.0084331403123
2002.07,227.0408629334056,3280.636936019948
2002.08,233.27446908983393,3381.939162799672
2002.09,238.13822532531458,3458.184152867496
2002.10,237.00274214432557,3447.3994149405753
2002.11,236.3622924906049,3438.0835490499176
2002.12,237.6252326335657,3448.8281172244715
2003.01,236.4272439355084,3446.6158077712225
2003.02,227.16345509429948,3337.0847666610516
2003.03,228.47952640582457,3376.5823373057265
2003.04,233.7813323722837,3447.4324490579766
2003.05,244.8564832139275,3604.857525406849
2003.06,255.1621847899728,3760.6758137826437
2003.07,251.17411376257928,3705.928503397994
2003.08,247.46901090416827,3665.160081171405
2003.09,253.66782775175443,3769.1793306016225
2003.10,258.04689603491556,3830.106026731097
2003.11,261.39511993103974,3869.3166704004216
2003.12,268.4752630065559,3969.812915464696
2004.01,276.50538659602694,4108.516232407983
2004.02,277.8459606394738,4150.727215387931
2004.03,275.58771843421937,4143.524150885532
2004.04,272.01098574279854,4102.841334232329
2004.05,263.49780300325915,3997.6885469581466
2004.06,267.916292165336,4077.621248110572
2004.07,265.9882283308955,4041.874458025617
2004.08,265.5855259345683,4037.8859280727593
2004.09,271.0859193875392,4130.212089852692
2004.10,270.461876440934,4142.403631512341
2004.11,277.61434422848674,4254.178398755757
2004.12,283.72167449475114,4331.833257496055
2005.01,281.3285122901102,4304.323174046891
2005.02,283.3240795797017,4359.859741204011
2005.03,278.0563699387094,4312.261920026896
2005.04,273.8657905450975,4275.836114404763
2005.05,278.5955630361152,4345.211144183966
2005.06,283.66464683791173,4426.548706856283
2005.07,283.8295589412003,4449.616790640994
2005.08,282.57695880030315,4452.651025693562
2005.09,280.56080195474465,4474.904825371141
2005.10,273.6492734163314,4373.44895574429
2005.11,282.0060553852634,4470.805769387753
2005.12,288.01611439625617,4547.600544121935
2006.01,289.2393555587546,4601.72358519644
2006.02,287.69850802808674,4586.441996019759
2006.03,287.8796944297435,4614.736899049742
2006.04,285.22920641566134,4611.15236478491
2006.05,281.8325880592927,4578.852618692446
2006.06,276.4759452169949,4500.697530637783
2006.07,277.5101481908505,4530.892012795615
2006.08,283.09757570372085,4631.202859565459
2006.09,290.8253560718972,4734.288767481477
2006.10,299.65681786398136,4851.608562305362
2006.11,305.5937531866516,4940.37541028182
2006.12,310.39975135460236,5025.542559465524
2007.01,309.2602083753527,5022.377019410251
2007.02,311.5092940514471,5085.969092771844
2007.03,305.70007989299984,5036.570504616309
2007.04,310.2826935768951,5145.280336913605
2007.05,315.06098928404845,5256.442247803541
2007.06,312.9468305301057,5231.288357591089
2007.07,315.36830626528445,5270.425263763314
2007.08,309.1096975169678,5156.357960188157
2007.09,316.0042546291095,5285.895680539623
2007.10,321.71680836042947,5392.963193033414
2007.11,312.9941211818732,5277.907783280258
2007.12,316.4215502284537,5332.123765331889
2008.01,306.50578464041064,5190.703109635611
2008.02,303.93446116594237,5162.105437518912
2008.03,301.69801866511875,5168.538063361684
2008.04,302.44019710018347,5212.675838767722
2008.05,301.044145472453,5232.307069487371
2008.06,289.58703082166744,5083.895636889323
2008.07,281.8351890706874,4973.787815459269
2008.08,287.48845982962575,5053.304529054156
2008.09,286.46245376894717,5028.306120966918
2008.10,272.17511684937267,4729.259654998466
2008.11,284.86840989559755,4855.012438985374
2008.12,320.2272212585342,5401.187254021908
2009.01,315.875963157092,5350.9845332691075
2009.02,298.195855425608,5076.601625912455
2009.03,289.090086526744,4933.549541008462
2009.04,304.1062530348927,5202.767907243069
2009.05,312.3622741814893,5359.452721696929
2009.06,313.2301947952037,5420.509378017548
2009.07,317.9690100737989,5493.790780500731
2009.08,337.45281197336567,5843.503917744099
2009.09,348.73620382877607,6042.670060574357
2009.10,355.91901383514755,6173.068606303557
2009.11,362.43577453131707,6290.544478069831
2009.12,370.106158778402,6412.360614735611
2010.01,370.57728155153063,6442.465130487151
2010.02,364.67180338539356,6341.378650420251
2010.03,375.7644921911058,6561.104053507814
2010.04,384.1686927443063,6719.497879653882
2010.05,372.6105325476742,6522.3862212008935
2010.06,368.4482431828378,6443.2306849615925
2010.07,371.36519884897325,6495.611448545416
2010.08,377.88712197699874,6618.813267524543
2010.09,385.087807065511,6748.859333067172
2010.10,395.8311072788663,6945.779244240417
2010.11,398.0321070546863,6987.338877907874
2010.12,399.27596198677907,7021.21924378485
